dpto5,year,eci_software,n_languages,n_repos,avg_ubiquity
02000,2015,1.1218718012884108,10,247.0,15.7
06028,2015,-0.19805720633882234,5,20.0,23.4
06035,2015,-0.655832814587985,4,24.0,25.0
06056,2015,-0.038116711682892476,7,50.0,18.142857142857142
06126,2015,-1.335961830333437,3,32.0,27.666666666666668
06357,2015,0.4539817193245985,7,518.0,19.285714285714285
06413,2015,-0.9247148535505851,3,12.0,22.0
06427,2015,0.7995556487268043,5,21.0,19.2
06441,2015,2.6815798245468963,6,847.0,13.166666666666666
06497,2015,-0.6931187798153962,6,19.0,21.0
06539,2015,3.0430135826146345,4,27.0,10.25
06568,2015,0.5921589465497205,5,14.0,20.2
06581,2015,1.4175915712441396,6,32.0,16.666666666666668
06602,2015,-1.37858964561944,5,59.0,20.8
06623,2015,-0.04834902203410061,6,44.0,19.166666666666668
06644,2015,-1.1203387544565477,4,10.0,18.5
06658,2015,0.5806229953099756,11,50.0,16.09090909090909
06756,2015,-0.39492887346838057,4,42.0,22.5
06760,2015,0.07313405995123566,5,37.0,21.0
06763,2015,0.23736037103166735,3,33.0,19.666666666666668
06791,2015,0.5993544625087048,8,504.0,18.25
06861,2015,-1.0197029342508772,4,16.0,25.75
10049,2015,-0.6329829893514214,4,43.0,24.25
14014,2015,0.04447394711584782,6,2233.0,15.666666666666666
14021,2015,-1.4928580254427177,4,52.0,25.5
14042,2015,-0.8356928306107062,6,18.0,21.666666666666668
14091,2015,0.016674107882841765,4,18.0,17.5
14098,2015,1.8981439561053735,6,141.0,13.666666666666666
14147,2015,-1.4928580254427177,4,13.0,25.5
14161,2015,1.8364273976715646,5,35.0,14.2
18007,2015,0.6347373374311998,5,12.0,20.2
18021,2015,-0.33376989479778274,7,169.0,22.0
22140,2015,-0.7598390010873397,6,241.0,22.5
26007,2015,-0.36221944750450974,7,37.0,19.714285714285715
26077,2015,-0.3742647426890061,5,81.0,19.8
30008,2015,0.3599754144031593,5,17.0,19.2
30015,2015,-0.4950109236875881,4,61.0,18.25
30084,2015,-0.618004628808458,8,103.0,17.75
30098,2015,-0.15602898645282975,8,18.0,17.5
34014,2015,0.5124774540904502,4,17.0,19.5
38021,2015,0.5839250829689717,7,111.0,17.571428571428573
50007,2015,0.6015092535616621,12,578.0,13.583333333333334
50105,2015,-1.142155470960719,5,59.0,23.2
54028,2015,-0.5086026079070317,7,136.0,20.714285714285715
54077,2015,-1.42032263027394,3,20.0,24.333333333333332
58035,2015,0.2986691234176642,5,103.0,17.8
62021,2015,1.5578116202359045,8,180.0,14.25
62042,2015,-0.4439414306766916,5,112.0,16.4
66028,2015,-0.9733211301393249,5,188.0,22.8
74056,2015,-1.2707365842215808,5,60.0,19.6
82021,2015,-0.05641750020739879,6,92.0,13.333333333333334
82063,2015,0.8891917208086821,10,1896.0,15.0
82084,2015,0.2798565176402437,11,736.0,16.545454545454547
90084,2015,0.09859842629820963,9,292.0,16.333333333333332
94015,2015,-0.03595806632833701,9,141.0,16.555555555555557
02000,2016,0.9143057798528726,18,467.0,16.166666666666668
06028,2016,0.4463506664301416,7,25.0,26.0
06035,2016,-1.0294861848438464,4,49.0,29.75
06056,2016,0.09781090824025414,9,75.0,19.555555555555557
06070,2016,-0.9277751044394218,3,10.0,22.666666666666668
06091,2016,-1.2715881040710868,5,21.0,26.8
06126,2016,-0.38130504839305335,5,52.0,27.6
06274,2016,0.5151389557468586,4,12.0,30.75
06357,2016,0.22152537054674626,9,759.0,20.88888888888889
06371,2016,-1.7402605462975198,3,24.0,33.0
06408,2016,-0.33499083488367604,3,10.0,30.0
06413,2016,-1.0880718695179767,3,12.0,28.333333333333332
06427,2016,1.4398339966842466,7,42.0,23.571428571428573
06434,2016,-0.8965118031788236,3,10.0,31.666666666666668
06441,2016,1.3035868414668799,9,1226.0,15.88888888888889
06490,2016,-0.21270347305177603,4,12.0,25.0
06497,2016,-0.5270505817449255,4,22.0,22.0
06539,2016,2.6254840944049973,5,53.0,19.2
06568,2016,0.6071732731100586,5,17.0,26.6
06581,2016,1.605486896727342,6,33.0,22.333333333333332
06602,2016,-0.4541931635861018,6,103.0,20.166666666666668
06623,2016,-0.6978553362447123,7,50.0,23.714285714285715
06638,2016,-0.45699495552068037,5,17.0,26.2
06644,2016,-1.0922483848527829,4,11.0,24.5
06658,2016,0.8599668957311084,13,85.0,20.53846153846154
06735,2016,0.09152059651262862,5,10.0,27.8
06756,2016,-0.2801946623506032,4,53.0,26.75
06760,2016,0.32832295962153396,5,61.0,26.6
06763,2016,-0.5532233331095248,3,42.0,23.666666666666668
06791,2016,1.1238389777043951,13,736.0,17.923076923076923
06805,2016,-0.40440098617466036,6,18.0,27.333333333333332
06840,2016,-1.6527003400858267,6,16.0,27.5
06861,2016,-1.0183262493905216,4,20.0,25.5
10049,2016,-0.438210340500999,4,51.0,30.0
14014,2016,0.04639201026875096,12,3237.0,16.0
14021,2016,-1.129156136081951,6,66.0,27.5
14042,2016,-0.4719483107119671,6,35.0,24.5
14091,2016,0.2996887736570376,4,20.0,23.25
14098,2016,1.5919356246847742,11,221.0,15.818181818181818
14140,2016,-1.470702640969664,5,14.0,29.2
14147,2016,-1.962788957231979,4,18.0,31.0
14161,2016,2.380676227203162,5,48.0,20.2
14182,2016,-0.7023062434474939,6,15.0,21.5
18007,2016,0.1986258709611303,5,22.0,24.6
18021,2016,0.02932721036619671,8,254.0,24.5
22140,2016,-0.17421607871636743,7,396.0,22.714285714285715
26007,2016,0.0025956928952793933,7,43.0,22.428571428571427
26077,2016,-0.4117791487243522,7,139.0,22.142857142857142
30008,2016,0.7328954181362034,6,21.0,21.666666666666668
30015,2016,-0.2913697400566068,6,74.0,20.833333333333332
30084,2016,-0.08346839095140454,11,199.0,18.727272727272727
30098,2016,1.6865854476876554,9,45.0,19.444444444444443
34014,2016,0.4959706292477564,6,28.0,26.333333333333332
38021,2016,1.3916307843605498,11,196.0,19.0
50007,2016,0.9570642760216895,12,834.0,16.583333333333332
50105,2016,-0.6859481853085878,8,110.0,23.75
54028,2016,-0.47980073935392537,8,221.0,23.875
54077,2016,-2.5220045941344327,2,27.0,28.0
58035,2016,-0.6159515323158951,7,126.0,21.571428571428573
58056,2016,1.9436140650136053,8,17.0,19.75
62021,2016,0.2785461081311913,15,307.0,17.8
62042,2016,0.39889380876395103,9,157.0,18.0
66028,2016,-0.6162958327135357,7,298.0,24.285714285714285
74056,2016,-0.2889681907228432,11,122.0,21.272727272727273
82021,2016,1.111151372830572,8,117.0,16.0
82063,2016,0.6735652050903673,13,2587.0,17.615384615384617
82084,2016,0.07095960925575108,10,1204.0,20.7
90084,2016,0.07867180276559345,11,451.0,20.454545454545453
90105,2016,0.6412424202620545,3,11.0,26.0
94015,2016,0.17441745329618855,12,210.0,18.166666666666668
02000,2017,0.7073186336491576,17,773.0,18.470588235294116
06028,2017,-0.2750812882900849,8,30.0,30.75
06035,2017,0.18668619678968268,7,75.0,28.142857142857142
06049,2017,-1.757278191557337,5,24.0,33.8
06056,2017,1.7567118360138065,13,121.0,16.53846153846154
06070,2017,-0.049362379472946215,3,16.0,25.333333333333332
06077,2017,-1.870255537299669,5,11.0,34.4
06091,2017,-0.22809850086677858,4,31.0,25.5
06126,2017,-0.79069276870301,5,73.0,27.2
06175,2017,-2.2554956157818973,2,5.0,33.0
06203,2017,-0.7475388663669311,4,14.0,30.25
06231,2017,-1.9100406523298115,3,10.0,34.333333333333336
06270,2017,-0.6552991353298748,5,10.0,30.0
06274,2017,0.7152606063123221,5,21.0,29.2
06357,2017,-0.11058153349645834,10,1031.0,23.6
06371,2017,-1.1464650866976847,5,61.0,31.2
06408,2017,-1.0459624431872148,5,20.0,32.0
06413,2017,-1.7582109535750348,4,15.0,35.0
06427,2017,0.763006567565222,9,85.0,23.11111111111111
06434,2017,-1.0772742311985863,3,10.0,35.666666666666664
06441,2017,0.9993712244373253,14,1744.0,15.5
06490,2017,0.06054976817702084,5,14.0,26.0
06497,2017,1.0408334637322476,6,28.0,23.333333333333332
06515,2017,-0.7162948101207184,4,10.0,28.75
06532,2017,-0.4293230200087445,4,12.0,29.5
06539,2017,0.45517283471600284,8,66.0,22.125
06568,2017,-0.10530303564674584,6,25.0,27.5
06581,2017,0.24856788899143953,7,36.0,25.714285714285715
06602,2017,-0.019326363805116844,6,124.0,23.833333333333332
06623,2017,0.1885535362928632,7,70.0,22.142857142857142
06638,2017,1.3480952554226056,8,72.0,21.25
06644,2017,-0.2807306131391582,5,23.0,27.8
06658,2017,0.5063912982849977,10,142.0,20.8
06735,2017,-0.29166246559567427,4,12.0,30.5
06756,2017,-0.6545053685585496,6,68.0,28.0
06760,2017,-0.3370266362394457,8,85.0,26.875
06763,2017,-0.9059082473700065,5,48.0,27.4
06791,2017,0.795310383691044,14,1042.0,20.214285714285715
06805,2017,-0.8278271584412354,5,32.0,31.8
06840,2017,-0.7212546016176593,5,23.0,25.8
06861,2017,-1.145006843358075,4,21.0,30.25
10049,2017,-0.1520718721423379,4,56.0,30.75
14014,2017,1.7080634215850519,14,4400.0,16.214285714285715
14021,2017,-0.2914451547677005,8,99.0,25.875
14042,2017,-1.0819285183152536,6,42.0,26.833333333333332
14091,2017,0.36680855017572445,6,26.0,24.666666666666668
14098,2017,1.963592830725757,13,308.0,17.153846153846153
14140,2017,-1.757278191557336,5,28.0,33.8
14147,2017,-2.1261999391953825,3,20.0,35.333333333333336
14161,2017,1.1459485306797552,6,54.0,20.5
14182,2017,-0.2966499628547537,6,25.0,23.666666666666668
18007,2017,-0.7878282535196314,6,41.0,27.333333333333332
18021,2017,-0.22926987382936181,10,366.0,24.8
22140,2017,1.1809072434765486,8,507.0,18.0
26007,2017,0.5430545247388773,7,53.0,21.857142857142858
26021,2017,-0.6441484432773158,4,17.0,29.75
26077,2017,0.9154256992075941,10,210.0,21.2
30008,2017,0.601119700598905,6,23.0,24.5
30015,2017,1.4393134674787176,11,102.0,18.727272727272727
30084,2017,0.3733653964497068,10,285.0,19.9
30098,2017,1.000000406929445,10,60.0,18.0
34014,2017,0.15227005141388716,10,97.0,24.4
38021,2017,0.7166732588821594,11,280.0,21.0
50007,2017,1.6158456709191669,17,1232.0,16.470588235294116
50105,2017,0.41731461225363636,11,180.0,21.727272727272727
54007,2017,-1.4040391140913242,5,14.0,32.4
54028,2017,-0.34568026959710524,10,338.0,23.7
54077,2017,-1.8105778647544584,2,32.0,34.5
58035,2017,0.5407882510989896,9,181.0,24.333333333333332
58056,2017,0.3158146178608172,9,21.0,21.444444444444443
62021,2017,1.0983798727519252,15,394.0,18.8
62042,2017,0.6104788321438996,10,188.0,21.9
66028,2017,-0.4120346740811663,10,398.0,26.7
74056,2017,0.29614128583085897,12,192.0,23.333333333333332
82021,2017,1.3210762873949145,7,150.0,13.571428571428571
82042,2017,1.582349973958494,3,13.0,22.666666666666668
82049,2017,0.8370670436655167,2,10.0,33.0
82063,2017,1.5411467517951298,14,3342.0,14.928571428571429
82084,2017,1.0343279925096038,10,1670.0,19.6
82119,2017,0.046760367681707486,5,12.0,24.8
90084,2017,0.3992818316563549,11,579.0,22.09090909090909
90105,2017,-0.6883186297218691,3,15.0,27.666666666666668
94015,2017,0.6041311418205626,13,270.0,20.846153846153847
02000,2018,0.8474343783367876,16,1169.0,19.6875
06028,2018,-0.3579231971601068,5,49.0,36.4
06035,2018,0.8187204092470739,11,149.0,27.09090909090909
06049,2018,-1.4374208065343348,5,41.0,37.6
06056,2018,1.0393464023011587,15,178.0,20.066666666666666
06070,2018,0.21178068407108017,3,16.0,26.333333333333332
06077,2018,-2.020894327454792,4,14.0,37.0
06091,2018,-0.02992320195628764,5,41.0,30.0
06126,2018,-0.10868076829636135,9,111.0,26.11111111111111
06175,2018,-2.3674736847659696,2,5.0,34.5
06203,2018,-0.48803245904998394,4,17.0,34.75
06231,2018,-2.161038756646271,3,14.0,39.666666666666664
06270,2018,-0.37611704966668136,5,11.0,33.4
06274,2018,0.5655079694303784,5,27.0,31.6
06280,2018,-1.1881644032825354,4,12.0,39.0
06357,2018,0.5630162089672609,12,1444.0,24.25
06371,2018,-0.9887112768528867,7,91.0,32.714285714285715
06408,2018,-0.973137659681065,6,56.0,32.5
06410,2018,-0.7167562471254665,3,14.0,39.666666666666664
06413,2018,-0.9360274998763932,4,19.0,36.75
06427,2018,0.4948225433053688,11,107.0,26.272727272727273
06434,2018,-0.6688586107769853,4,11.0,35.5
06441,2018,0.8473678033878641,12,2285.0,19.166666666666668
06469,2018,0.5988134464044078,2,10.0,34.5
06490,2018,0.26824979678533856,9,34.0,26.555555555555557
06497,2018,-0.0879241215892914,7,37.0,27.142857142857142
06515,2018,-0.6498129930288149,6,18.0,29.5
06532,2018,-0.4843500015552836,5,12.0,36.6
06539,2018,0.7118350556524645,7,79.0,22.857142857142858
06568,2018,1.2329159241309866,7,37.0,24.285714285714285
06581,2018,0.4539561227708133,5,42.0,27.6
06602,2018,0.9621696068799894,6,144.0,23.166666666666668
06623,2018,0.30122643349443007,8,96.0,23.25
06638,2018,1.2267811546136675,9,128.0,20.333333333333332
06644,2018,0.47113134353837693,5,29.0,30.8
06658,2018,1.1120142643702997,11,242.0,20.09090909090909
06735,2018,-0.4570372763639993,6,14.0,32.333333333333336
06756,2018,0.1293194768246683,5,76.0,27.8
06760,2018,-0.11541351183741497,10,135.0,25.0
06763,2018,0.025443756271636947,6,57.0,23.0
06791,2018,0.9644536813428557,15,1407.0,19.533333333333335
06805,2018,-0.38183620192582457,6,35.0,31.833333333333332
06833,2018,-1.7836788409709061,3,18.0,38.666666666666664
06840,2018,-0.7036648900860751,7,26.0,30.571428571428573
06861,2018,-0.07631441501103936,7,27.0,24.571428571428573
10049,2018,-0.433512162180651,5,96.0,30.0
14007,2018,-2.1114037857053023,3,5.0,45.0
14014,2018,1.4784738775442758,18,5728.0,16.88888888888889
14021,2018,0.07692640693522156,8,130.0,24.75
14042,2018,-0.7725503674939863,7,58.0,32.42857142857143
14063,2018,0.05506801229015203,4,18.0,24.75
14091,2018,1.0588652687188829,8,35.0,23.875
14098,2018,1.631789974358859,15,393.0,16.866666666666667
14126,2018,-0.43215845727596514,2,16.0,22.0
14140,2018,-1.3992286162077556,5,46.0,32.2
14147,2018,-1.9761828743516692,3,21.0,39.0
14161,2018,0.9521823153179413,7,68.0,18.571428571428573
14182,2018,0.9001093396572329,9,44.0,20.88888888888889
18007,2018,-0.6735172439909868,7,56.0,28.142857142857142
18021,2018,-0.5142413701542763,10,548.0,26.9
18084,2018,-0.7167562471254665,3,11.0,39.666666666666664
22140,2018,0.5956659282937865,11,628.0,22.272727272727273
22168,2018,-2.247023714491063,3,11.0,38.666666666666664
26007,2018,0.9679194289734334,9,90.0,22.11111111111111
26021,2018,-0.06269546517986499,6,25.0,35.666666666666664
26077,2018,0.8813804087001169,16,306.0,20.875
30008,2018,-0.1677008647379333,7,36.0,27.428571428571427
30015,2018,0.8818943856883652,11,125.0,21.272727272727273
30084,2018,0.2003995397248109,12,392.0,23.25
30098,2018,1.111807160143014,10,78.0,20.4
34014,2018,0.49726644844734036,13,136.0,26.692307692307693
38021,2018,0.15801336393158916,10,363.0,21.9
38035,2018,-2.161038756646271,3,13.0,39.666666666666664
50007,2018,1.6513205598294984,20,1667.0,15.2
50105,2018,-0.15648539230510572,11,266.0,26.363636363636363
54007,2018,-1.2406330662965857,4,19.0,35.0
54028,2018,-0.22864818930354147,11,470.0,26.636363636363637
54077,2018,-1.397031146701709,2,37.0,38.5
58035,2018,0.6137556325055076,9,228.0,26.11111111111111
58056,2018,1.0776911469545598,9,28.0,20.444444444444443
62021,2018,1.2475750173099638,20,509.0,19.2
62042,2018,1.1981736199483919,12,212.0,22.0
66028,2018,-0.40954766395265696,11,529.0,26.0
74056,2018,0.3161376013340365,13,267.0,25.846153846153847
82021,2018,1.6873418532635058,8,197.0,14.375
82042,2018,0.2338903275597322,8,24.0,27.75
82049,2018,-0.4140994789506776,4,15.0,39.75
82063,2018,1.628039707482171,14,4191.0,16.5
82084,2018,1.4420227634287122,14,2142.0,17.857142857142858
82119,2018,-0.36530336594452395,6,14.0,30.666666666666668
90084,2018,0.2908416535243817,13,741.0,21.53846153846154
90105,2018,-0.2101930896114591,2,16.0,24.0
94015,2018,0.9682853161098287,14,328.0,19.928571428571427
02000,2019,1.1927361058137742,20,1709.0,21.15
06028,2019,-0.7222163903325807,7,85.0,37.57142857142857
06035,2019,0.8767862529086482,15,244.0,27.066666666666666
06049,2019,-1.3582208249671865,6,50.0,42.166666666666664
06056,2019,1.3535007322542225,17,272.0,20.294117647058822
06070,2019,0.040767106038084255,4,22.0,27.75
06077,2019,-1.4420553513666137,3,14.0,40.333333333333336
06091,2019,0.13470280612752675,8,62.0,31.5
06126,2019,0.13487740725046476,10,129.0,28.4
06147,2019,-0.10367574109764291,5,10.0,30.8
06175,2019,-1.806147137922398,2,5.0,41.0
06203,2019,-0.6392135874196051,4,25.0,38.25
06224,2019,-1.1611622837019708,3,14.0,32.666666666666664
06231,2019,-1.5975024615510152,3,14.0,46.666666666666664
06260,2019,-1.4970268033341336,3,15.0,46.333333333333336
06270,2019,-0.9933319534463418,8,20.0,39.0
06274,2019,-0.5437544307230852,6,50.0,39.0
06280,2019,-0.3811563077172379,4,29.0,33.0
06357,2019,0.21420161130618084,13,2093.0,28.076923076923077
06371,2019,-0.6943616527158132,8,108.0,36.625
06408,2019,-0.024612298207295494,6,94.0,29.166666666666668
06410,2019,-0.7538681927004148,2,15.0,40.5
06412,2019,-0.4618060100758178,5,12.0,37.0
06413,2019,-0.5276936208643221,5,27.0,35.4
06427,2019,0.5021115030926446,12,133.0,24.25
06434,2019,-0.477114922311249,8,49.0,31.75
06441,2019,1.7849095801333374,15,2941.0,18.333333333333332
06469,2019,-0.26603431870946864,2,10.0,40.0
06490,2019,-0.019061445280580007,10,103.0,28.3
06497,2019,-0.4259627027386987,7,42.0,30.0
06515,2019,0.4188397448378936,8,94.0,25.625
06532,2019,-0.8254084775979003,5,15.0,40.2
06539,2019,0.5985597432760729,13,131.0,25.76923076923077
06547,2019,-1.4970268033341336,3,15.0,46.333333333333336
06568,2019,0.3668135139851669,8,53.0,28.0
06581,2019,-0.2505831849013713,5,55.0,30.6
06595,2019,-0.2386883052899322,6,14.0,36.833333333333336
06602,2019,1.4754848747221523,10,188.0,23.4
06623,2019,0.6375332823797035,12,139.0,26.083333333333332
06638,2019,0.8335992255171807,11,185.0,24.0
06644,2019,-0.7398494497702388,7,36.0,36.0
06658,2019,1.3058374386098341,11,303.0,20.90909090909091
06735,2019,-0.8033704398546805,6,14.0,39.666666666666664
06756,2019,-0.0226931378590558,8,91.0,30.625
06760,2019,0.06789046702778988,15,182.0,26.466666666666665
06763,2019,0.464899727890481,6,66.0,26.833333333333332
06791,2019,1.2881634933053958,21,1761.0,21.38095238095238
06805,2019,-0.2641694512059819,11,49.0,32.09090909090909
06826,2019,-0.8541744802031466,4,15.0,39.25
06833,2019,-1.427697498566453,5,22.0,44.4
06840,2019,-0.415703528510104,7,28.0,31.714285714285715
06861,2019,1.2972928676069497,9,42.0,23.88888888888889
06882,2019,-0.023444923949035676,4,8.0,35.0
10049,2019,-0.8064507875032451,6,116.0,38.333333333333336
14007,2019,-1.5271070608480133,4,7.0,47.25
14014,2019,1.4775518376662415,23,7775.0,20.26086956521739
14021,2019,0.18808757872940499,10,184.0,26.7
14035,2019,-1.6946467890296133,3,14.0,46.0
14042,2019,-0.03575105554987382,8,81.0,30.125
14063,2019,-0.6741101545416512,5,22.0,31.6
14091,2019,0.5638546463185916,10,66.0,27.2
14098,2019,1.9162566814906294,19,523.0,17.05263157894737
14126,2019,-1.3848075364254278,2,17.0,29.5
14140,2019,0.06985498269307618,9,92.0,32.333333333333336
14147,2019,-1.668612446939766,5,39.0,44.6
14161,2019,0.8269820170783598,7,74.0,23.285714285714285
14182,2019,0.8142120390701577,9,49.0,24.333333333333332
18007,2019,-0.100367278732579,7,63.0,31.571428571428573
18021,2019,-0.0026378300544751313,11,808.0,29.818181818181817
18084,2019,-1.1234893281608085,3,12.0,44.333333333333336
22140,2019,0.65272054857227,11,774.0,26.727272727272727
22168,2019,-1.825008624975462,3,13.0,44.666666666666664
26007,2019,2.5344840495196306,8,145.0,18.125
26021,2019,-0.7469049307999417,6,38.0,39.666666666666664
26077,2019,0.6096503978824047,18,361.0,23.88888888888889
30008,2019,0.08650026460257884,8,45.0,31.75
30015,2019,1.4569990516174398,14,170.0,21.0
30056,2019,-0.9647863300465086,5,13.0,39.4
30084,2019,0.2861490641548543,13,500.0,25.846153846153847
30098,2019,1.0558439775166835,14,138.0,21.571428571428573
34014,2019,0.3446549749827375,15,233.0,28.133333333333333
38021,2019,0.14553754752294096,13,439.0,28.76923076923077
38035,2019,-1.5975024615510152,3,52.0,46.666666666666664
50007,2019,1.653349639684329,23,2235.0,18.26086956521739
50021,2019,-0.4223408102354597,4,29.0,32.5
50105,2019,0.6179697321650748,14,345.0,28.214285714285715
54007,2019,-1.0258385781019999,5,31.0,37.0
54028,2019,-0.31226917043770347,11,611.0,31.636363636363637
54063,2019,-0.632844585301106,5,10.0,40.6
54077,2019,-1.356155563633705,2,40.0,41.0
54091,2019,-1.0771414975156137,5,13.0,43.2
58035,2019,1.4942637921340498,12,317.0,23.833333333333332
58056,2019,0.7676715932892522,9,29.0,24.333333333333332
62021,2019,1.8094043935855482,24,631.0,20.208333333333332
62042,2019,1.5040704330844632,13,256.0,23.846153846153847
66028,2019,0.43078237026862803,9,749.0,26.555555555555557
74056,2019,0.3362078689451448,12,345.0,29.166666666666668
82014,2019,0.1409553349945556,7,10.0,33.57142857142857
82021,2019,1.2702530091165531,12,245.0,19.5
82042,2019,0.3844658465271446,7,42.0,27.285714285714285
82049,2019,-0.8090255119360615,4,19.0,42.0
82063,2019,2.277798624876878,16,5484.0,15.3125
82084,2019,1.2507417728469714,18,2713.0,19.944444444444443
82119,2019,-0.33008680759197206,5,14.0,32.4
90084,2019,0.27681638453603286,14,976.0,26.642857142857142
90105,2019,-0.07726266151155972,2,16.0,29.0
94015,2019,1.220337980092936,16,389.0,23.6875
02000,2020,0.9445230363267572,21,2816.0,24.285714285714285
06028,2020,-0.8747915905460726,8,109.0,40.75
06035,2020,0.41394888984408834,15,320.0,30.933333333333334
06049,2020,-1.0913225587976647,6,73.0,44.333333333333336
06056,2020,1.2508276512457932,22,452.0,22.681818181818183
06063,2020,-0.22537340001377415,7,15.0,40.0
06070,2020,0.042099422038656895,4,23.0,33.0
06077,2020,-1.8000448613586473,4,17.0,49.75
06091,2020,-0.44825810186538967,10,130.0,38.4
06098,2020,0.15871244953656646,5,19.0,31.6
06126,2020,0.02742393632665582,11,168.0,32.18181818181818
06147,2020,-0.4984998047962116,8,42.0,36.0
06161,2020,-0.9039074573267235,4,11.0,42.25
06175,2020,-2.0111589918020507,2,5.0,49.5
06203,2020,-0.97707871766407,4,31.0,43.75
06224,2020,-0.5275551354610727,5,20.0,40.2
06231,2020,-2.0198736373953685,3,14.0,52.0
06245,2020,-1.137581952784949,6,22.0,39.833333333333336
06252,2020,1.3656333922798098,3,11.0,31.0
06260,2020,-2.3663669310900493,2,37.0,58.0
06270,2020,-1.340148461904344,7,29.0,44.142857142857146
06274,2020,-0.2560945209692189,6,76.0,41.0
06280,2020,-8.86941130609088e-05,5,34.0,32.2
06357,2020,0.3057063106529167,16,3131.0,31.25
06364,2020,-0.6104446107448182,8,25.0,41.0
06371,2020,-1.0336281895167772,8,138.0,42.0
06408,2020,-0.3167212362715183,7,146.0,35.142857142857146
06410,2020,-0.443431814545814,4,26.0,43.75
06412,2020,-0.10152479079101931,7,29.0,38.142857142857146
06413,2020,-1.0554406411761759,7,47.0,44.0
06427,2020,0.5913541224966645,16,197.0,29.1875
06434,2020,-0.6166828400112719,8,78.0,36.625
06441,2020,1.431448987236051,18,3893.0,21.22222222222222
06469,2020,0.09654600666634516,2,10.0,44.5
06483,2020,-0.44038911027583294,4,12.0,43.5
06490,2020,-0.06618983651334559,13,175.0,33.46153846153846
06497,2020,0.5505795056040765,10,65.0,31.0
06515,2020,0.7929993579885727,8,124.0,28.375
06532,2020,-0.8073824985224739,5,15.0,47.0
06539,2020,0.6418200016848363,15,155.0,29.2
06547,2020,-1.7265987264072744,3,34.0,51.333333333333336
06568,2020,0.6953480439473748,9,100.0,30.555555555555557
06581,2020,0.15597834612189926,9,75.0,31.444444444444443
06588,2020,-0.11345144024476991,4,12.0,34.25
06595,2020,0.17832850157871,8,21.0,33.875
06602,2020,1.5970211376138328,11,210.0,29.0
06623,2020,1.1713891735312105,14,211.0,24.642857142857142
06638,2020,1.2443498219361717,15,258.0,24.4
06644,2020,-0.6572176247133708,6,44.0,38.333333333333336
06658,2020,0.6650039968279627,20,473.0,24.15
06735,2020,-0.815957391524664,6,14.0,44.666666666666664
06749,2020,-0.8572281232100097,5,46.0,41.4
06756,2020,0.37889684090963305,8,121.0,33.125
06760,2020,1.1950192577888183,20,337.0,24.3
06763,2020,0.4512728434765141,7,86.0,30.571428571428573
06791,2020,1.717394311528915,23,2236.0,21.217391304347824
06805,2020,-0.11642755786216237,10,98.0,35.1
06826,2020,-1.064713761954936,5,46.0,43.0
06833,2020,-1.5377009031251807,5,33.0,51.2
06840,2020,-0.5972567363000162,10,52.0,37.5
06861,2020,0.5959566974519905,12,121.0,31.333333333333332
06868,2020,-0.3084425421930304,8,24.0,31.625
06882,2020,0.656607337310076,8,16.0,30.5
10049,2020,-0.4517976618480644,5,259.0,39.8
14007,2020,-0.6701768915822697,3,16.0,41.0
14014,2020,1.6391514447534712,24,11100.0,21.0
14021,2020,0.23017527766253273,12,221.0,33.0
14028,2020,-1.2734137057879278,4,9.0,48.0
14035,2020,-1.94650813181597,3,16.0,53.666666666666664
14042,2020,0.18156216132393363,9,118.0,33.77777777777778
14056,2020,-1.4581028554770206,5,10.0,50.6
14063,2020,0.2321552730573279,7,32.0,31.0
14091,2020,-0.22418984027549657,10,180.0,32.7
14098,2020,1.7096847048070127,20,665.0,21.8
14126,2020,-0.8175070106188843,2,19.0,33.5
14140,2020,0.09615211753211339,8,168.0,36.125
14147,2020,-1.088407975121314,7,53.0,45.714285714285715
14161,2020,0.9061462275738601,8,81.0,25.375
14182,2020,0.955847498087946,9,72.0,28.666666666666668
18007,2020,-0.11166670707114304,6,65.0,34.833333333333336
18021,2020,0.570189897435607,15,1092.0,28.133333333333333
18084,2020,-0.9244900600889928,2,12.0,47.5
22021,2020,-1.2337227916272524,2,24.0,41.5
22098,2020,-0.8227137535314002,2,11.0,42.0
22140,2020,0.9273881472019467,14,973.0,28.785714285714285
22168,2020,-1.0272892590078266,3,25.0,52.333333333333336
26007,2020,2.115346495649035,12,173.0,20.833333333333332
26021,2020,-0.3348356445676567,8,60.0,39.625
26035,2020,-1.3402330273361036,6,19.0,44.166666666666664
26077,2020,0.8871832859378053,21,469.0,24.238095238095237
30008,2020,-0.0029527049584071553,7,51.0,36.285714285714285
30015,2020,1.2006039385056533,17,213.0,24.41176470588235
30021,2020,-0.6316825825683463,2,12.0,27.0
30056,2020,-1.1243380367860532,6,26.0,43.333333333333336
30084,2020,0.2118533211049157,12,680.0,31.416666666666668
30098,2020,0.8866945171003479,17,296.0,23.764705882352942
34014,2020,0.062223089648469725,16,364.0,33.75
38021,2020,0.4072300536113389,17,663.0,27.88235294117647
38035,2020,-1.2191266231832374,4,59.0,44.25
50007,2020,1.7428224447228946,24,3168.0,21.208333333333332
50021,2020,0.08433749550303128,4,39.0,34.75
50105,2020,0.42688484058298365,15,376.0,32.8
54007,2020,-0.6511124747564401,5,33.0,42.6
54028,2020,-0.1507900403184089,12,919.0,35.416666666666664
54042,2020,1.2354712475799248,4,13.0,21.0
